Calendar Year,Year Built,Number of Buildings,Occupancy,National Median ENERGY STAR Score,Site EUI (kBtu/ft²),National Median Site EUI (kBtu/ft²),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Natural Gas - Weather Normalized Site Natural Gas Intensity (therms/ft²),Green Power - Offsite (kWh),Green Power - Onsite and Offsite (kWh),Percent of Electricity that is Green Power,Multifamily Housing - Percent That Can Be Cooled,Multifamily Housing - Percent That Can Be Heated,"Multifamily Housing - Total Number of Residential Living Units Density (Number per 1,000 sq ft)","Multifamily Housing - Number of Residential Living Units in a High-Rise Building Density (Number per 1,000 sq ft)",Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building (5-9 Stories),"Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building Density (Number per 1,000 sq ft)",Water Use (All Water Sources) (kgal),Indoor Water Use (All Water Sources) (kgal),Number of Active Energy Meters - Total,Number of Active Energy Meters - Used to Compute Metrics,Number of Active Energy Meters - Not Used to Compute Metrics,Number of Active IT Meters,Aggregate Meter(s)-Electric – Number of Individual Meters Included,Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Latitude,Longitude,Community Board,Census Tract (2020),log_Largest Property Use Type - Gross Floor Area (ft²),log_Number of Buildings,log_National Median ENERGY STAR Score,log_Natural Gas Use (kBtu),log_Number of Active Energy Meters - Total,log_Number of Active Energy Meters - Used to Compute Metrics,log_Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,log_Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Borough_STATEN IS,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_Bar/Nightclub,Largest Property Use Type_Bowling Alley,Largest Property Use Type_College/University,Largest Property Use Type_Convention Center,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Fast Food Restaurant,Largest Property Use Type_Financial Office,Largest Property Use Type_Fire Station,Largest Property Use Type_Fitness Center/Health Club/Gym,Largest Property Use Type_Food Sales,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_Ice/Curling Rink,Largest Property Use Type_Indoor Arena,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Lifestyle Center,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Restaurant/Bar,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Other - Utility,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,"Largest Property Use Type_Personal Services (Health/Beauty, Dry Cleaning, etc.)",Largest Property Use Type_Police Station,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Prison/Incarceration,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Living Community,Largest Property Use Type_Single-Family Home,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Stadium (Open),Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Transportation Terminal/Station,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Vehicle Dealership,Largest Property Use Type_Vehicle Repair Services,Largest Property Use Type_Veterinary Office,Largest Property Use Type_Vocational School,Largest Property Use Type_Wastewater Treatment Plant,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type_Zoo
2023,2008,1.0,100,50.0,79.1,84.1,6.2,0.6,0.0,0.0,0.0,90.0,100.0,0.95981,0.0,39.0,0.95981,3727.5,3727.5,11.0,11.0,0.0,0.0,0.0,0.0,0.0,40.852259,-73.906426,205.0,241.0,10.612335823322157,0.0,3.912023005428146,14.671981219283813,2.3978952727983707,2.3978952727983707,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1930,1.0,100,50.0,65.3,73.9,4.6,0.0,0.0,0.0,0.0,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.852398,-73.866617,211.0,22404.0,11.634257750137753,0.0,3.912023005428146,12.89043132005704,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1921,1.0,100,50.0,115.3,99.8,5.1,0.0,0.0,0.0,0.0,100.0,100.0,1.28229,0.0,6.0,0.22629,3680.7,3680.7,6.0,6.0,0.0,0.0,,,,40.859712,-73.901958,205.0,239.0,10.18546588957123,0.0,3.912023005428146,,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1968,1.0,80,50.0,154.1,101.4,5.4,1.6,0.0,0.0,0.0,100.0,100.0,0.89177,0.89177,0.0,0.0,13846.4,13846.4,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.822154,-73.862172,209.0,42.0,12.078546045143034,0.0,3.912023005428146,16.99926322322861,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,2010,1.0,100,50.0,70.8,69.0,9.4,0.4,0.0,0.0,0.0,,,,,,,927.6,927.6,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.623772,-73.940497,318.0,738.0,10.620009404412524,0.0,3.912023005428146,14.291496321014792,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1964,1.0,100,50.0,92.6,92.1,3.6,0.8,0.0,0.0,0.0,0.0,80.0,0.80593,0.0,75.0,0.80593,1551.8,1551.8,10.0,10.0,0.0,0.0,,,,40.879943,-73.912213,208.0,295.0,11.440999725398639,0.0,3.912023005428146,15.82131905507904,2.302585092994046,2.302585092994046,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1976,1.0,100,50.0,93.1,102.0,13.5,0.5,0.0,0.0,0.0,,,,,,,142.1,142.1,2.0,2.0,0.0,0.0,,,,40.592902,-73.789051,414.0,964.0,9.908276069267925,0.0,3.912023005428146,13.740167207660484,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1940,1.0,100,50.0,94.6,99.0,3.1,0.0,0.0,0.0,0.0,90.0,100.0,1.01738,0.0,48.0,1.01738,1575.0,1575.0,8.0,8.0,0.0,0.0,,,,40.870767,-73.918158,112.0,303.0,10.761725352961665,0.0,3.912023005428146,11.792071206399722,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1954,1.0,100,50.0,143.1,174.7,38.7,0.1,0.0,0.0,0.0,,,,,,,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.728007,-73.813587,408.0,122702.0,10.20296231705686,0.0,3.912023005428146,12.59315312051306,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2022,1935,1.0,100,50.0,76.6,94.5,2.5,0.7,0.0,0.0,0.0,90.0,100.0,0.90909,0.0,60.0,0.90909,6741.4,6741.4,4.0,4.0,0.0,0.0,,,,40.579948,-73.95553,313.0,61004.0,11.097410021008562,0.0,3.912023005428146,15.31173497845636,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1926,1.0,100,50.0,35.2,65.7,5.7,0.2,0.0,0.0,0.0,90.0,100.0,1.04079,0.0,41.0,1.04079,,,16.0,16.0,0.0,0.0,,,,40.856488,-73.928482,112.0,277.0,10.581343414527115,0.0,3.912023005428146,13.30067674546472,2.772588722239781,2.772588722239781,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1920,2.0,100,50.0,92.4,75.8,6.2,0.3,0.0,0.0,0.0,100.0,100.0,0.8816,0.0,79.0,0.8816,1501.9,1501.9,12.0,12.0,0.0,0.0,,,,40.762083,-73.995361,104.0,12901.0,11.403222199878265,0.6931471805599453,3.912023005428146,14.832912682746965,2.4849066497880004,2.4849066497880004,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1951,1.0,100,50.0,98.3,119.0,,1.1,,,,90.0,90.0,1.0835,0.0,79.0,1.0835,,,2.0,2.0,0.0,0.0,,,,40.646523,-73.973287,312.0,50402.0,11.197008513503663,0.0,3.912023005428146,15.78498372018021,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2019,1.0,95,50.0,25.4,48.3,7.2,0.0,0.0,0.0,0.0,100.0,100.0,0.97269,0.97269,0.0,0.0,,,5.0,5.0,0.0,0.0,,,,40.833705,-73.856301,209.0,92.0,11.342160868500926,0.0,3.912023005428146,11.136047813713976,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1958,2.0,100,50.0,30.8,85.6,4.0,0.0,0.0,0.0,0.0,,,,,,,1300.1,1300.1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,40.715389,-73.800369,408.0,452.0,12.569416304080862,0.6931471805599453,3.912023005428146,12.69770627552538,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1925,1.0,100,50.0,73.1,89.4,5.8,0.6,0.0,0.0,0.0,,,,,,,286.9,286.9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.634875,-73.981528,312.0,230.0,11.885867381372833,0.0,3.912023005428146,15.754309769841644,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1987,1.0,65,50.0,73.2,101.8,9.8,0.0,0.0,0.0,0.0,,,,,,,24299.4,,7.0,7.0,0.0,0.0,,,,40.763256,-73.980611,105.0,137.0,13.346856417748482,0.0,3.912023005428146,13.723853606986047,1.9459101490553132,1.9459101490553132,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1926,1.0,100,50.0,90.4,85.6,4.3,0.8,0.0,0.0,0.0,100.0,100.0,0.70835,0.0,15.0,0.39353,1330.0,1330.0,5.0,5.0,0.0,0.0,,,,40.781792,-73.953066,108.0,14802.0,10.54841565582547,0.0,3.912023005428146,14.87017088944106,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1962,1.0,100,50.0,86.0,105.3,4.9,0.7,0.0,0.0,0.0,,,,,,,4623.0,4623.0,5.0,5.0,0.0,0.0,,,,40.808513,-73.965058,109.0,205.0,10.985292722887856,0.0,3.912023005428146,15.22173001437103,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1947,1.0,100,50.0,46.9,75.9,2.4,0.2,0.0,0.0,0.0,,,,,,,175.5,175.5,3.0,3.0,0.0,0.0,,,,40.665256,-73.993047,307.0,143.0,10.313940202155331,0.0,3.912023005428146,13.352917323792775,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1940,1.0,100,50.0,15.9,59.3,3.8,0.0,0.0,0.0,0.0,100.0,100.0,0.99388,0.0,25.0,0.99388,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,40.799581,-73.961602,107.0,193.0,10.1327722086071,0.0,3.912023005428146,11.319110106785054,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1927,1.0,100,50.0,100.7,101.7,4.4,0.9,0.0,0.0,0.0,100.0,100.0,1.22939,0.0,44.0,1.22939,4785.3,4785.3,12.0,12.0,0.0,0.0,0.0,0.0,0.0,40.849718,-73.90455,205.0,23502.0,10.48542380376007,0.0,3.912023005428146,14.93676190496834,2.4849066497880004,2.4849066497880004,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1963,1.0,100,50.0,71.8,76.6,5.0,0.5,0.0,0.0,0.0,100.0,100.0,0.81633,0.81633,0.0,0.0,3971.4,3971.4,4.0,4.0,0.0,0.0,,,,40.770889,-73.959207,108.0,134.0,11.898187865760873,0.0,3.912023005428146,15.899118333825346,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1929,1.0,50,50.0,54.5,38.4,3.1,0.4,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,40.705547,-73.794693,412.0,460.0,10.900620672254384,0.0,3.912023005428146,14.68026758760786,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023,1949,1.0,100,50.0,114.2,78.5,4.0,1.2,0.0,0.0,0.0,90.0,100.0,1.22509,0.0,0.0,0.0,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,40.720558,-73.818615,408.0,77903.0,10.511403588733414,0.0,3.912023005428146,15.12162955052823,3.2188758248682006,3.2188758248682006,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1922,1.0,100,50.0,127.0,140.4,3.8,1.3,0.0,0.0,0.0,90.0,100.0,1.09159,0.0,32.0,1.09159,4033.1,4033.1,11.0,11.0,0.0,0.0,0.0,0.0,0.0,40.847158,-73.920146,205.0,21502.0,10.285854609398315,0.0,3.912023005428146,15.021011254468263,2.3978952727983707,2.3978952727983707,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1926,1.0,100,50.0,101.5,98.4,3.6,0.8,0.0,0.0,0.0,100.0,100.0,1.01911,0.0,72.0,1.01911,9188.3,9188.3,11.0,11.0,0.0,0.0,,,,40.879437,-73.88323,207.0,419.0,11.165493388112674,0.0,3.912023005428146,15.481347650537788,2.3978952727983707,2.3978952727983707,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
