Calendar Year,Year Built,Number of Buildings,Occupancy,National Median ENERGY STAR Score,Site EUI (kBtu/ft²),National Median Site EUI (kBtu/ft²),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Natural Gas - Weather Normalized Site Natural Gas Intensity (therms/ft²),Green Power - Offsite (kWh),Green Power - Onsite and Offsite (kWh),Percent of Electricity that is Green Power,Multifamily Housing - Percent That Can Be Cooled,Multifamily Housing - Percent That Can Be Heated,"Multifamily Housing - Total Number of Residential Living Units Density (Number per 1,000 sq ft)","Multifamily Housing - Number of Residential Living Units in a High-Rise Building Density (Number per 1,000 sq ft)",Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building (5-9 Stories),"Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building Density (Number per 1,000 sq ft)",Water Use (All Water Sources) (kgal),Indoor Water Use (All Water Sources) (kgal),Number of Active Energy Meters - Total,Number of Active Energy Meters - Used to Compute Metrics,Number of Active Energy Meters - Not Used to Compute Metrics,Number of Active IT Meters,Aggregate Meter(s)-Electric – Number of Individual Meters Included,Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Latitude,Longitude,Community Board,Census Tract (2020),log_Largest Property Use Type - Gross Floor Area (ft²),log_Number of Buildings,log_National Median ENERGY STAR Score,log_Natural Gas Use (kBtu),log_Number of Active Energy Meters - Total,log_Number of Active Energy Meters - Used to Compute Metrics,log_Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,log_Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Borough_STATEN IS,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_Bar/Nightclub,Largest Property Use Type_Bowling Alley,Largest Property Use Type_College/University,Largest Property Use Type_Convention Center,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Fast Food Restaurant,Largest Property Use Type_Financial Office,Largest Property Use Type_Fire Station,Largest Property Use Type_Fitness Center/Health Club/Gym,Largest Property Use Type_Food Sales,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_Ice/Curling Rink,Largest Property Use Type_Indoor Arena,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Lifestyle Center,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Restaurant/Bar,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Other - Utility,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,"Largest Property Use Type_Personal Services (Health/Beauty, Dry Cleaning, etc.)",Largest Property Use Type_Police Station,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Prison/Incarceration,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Living Community,Largest Property Use Type_Single-Family Home,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Stadium (Open),Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Transportation Terminal/Station,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Vehicle Dealership,Largest Property Use Type_Vehicle Repair Services,Largest Property Use Type_Veterinary Office,Largest Property Use Type_Vocational School,Largest Property Use Type_Wastewater Treatment Plant,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type_Zoo,ENERGY STAR Score
2023,1950,1.0,100,50.0,18.8,42.2,5.5,,0.0,0.0,0.0,100.0,100.0,0.18445,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.734537,-73.996218,102.0,63.0,10.389887278140291,0.0,3.912023005428146,,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1925,1.0,100,50.0,54.7,76.5,4.5,0.4,0.0,0.0,0.0,90.0,100.0,0.89527,0.0,53.0,0.89527,4146.1,4146.1,20.0,20.0,0.0,0.0,0.0,0.0,0.0,40.841938,-73.938086,112.0,253.0,10.988676820872097,0.0,3.912023005428146,14.740841582970477,2.995732273553991,2.995732273553991,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1950,1.0,100,50.0,140.6,116.7,12.0,,0.0,0.0,0.0,,,,,,,,,3.0,3.0,0.0,0.0,,,,40.807112,-73.961735,109.0,203.0,9.368369236201092,0.0,3.912023005428146,,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1911,1.0,100,50.0,37.4,107.0,0.6,0.0,0.0,0.0,0.0,100.0,100.0,0.30581,0.0,10.0,0.30581,,,8.0,8.0,0.0,0.0,,,,40.850531,-73.895089,206.0,395.0,10.395130356885344,0.0,3.912023005428146,8.935903526274423,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1931,1.0,100,50.0,49.1,57.7,8.5,0.3,0.0,0.0,0.0,,,,,,,124.2,124.2,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.74685,-74.006139,104.0,9901.0,10.451608961045816,0.0,3.912023005428146,13.456408384972686,1.791759469228055,1.791759469228055,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2020,1.0,100,50.0,0.0,20.2,0.0,,0.0,0.0,,,,,,,,,,2.0,2.0,0.0,0.0,,,,40.851064,-73.898906,206.0,379.0,10.848948661710063,0.0,3.912023005428146,,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2004,1.0,100,50.0,69.4,74.5,6.2,0.5,0.0,0.0,0.0,100.0,100.0,0.55153,0.0,14.0,0.55153,,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.702899,-73.951224,301.0,509.0,10.141874333263031,0.0,3.912023005428146,14.016408500331163,1.791759469228055,1.791759469228055,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1966,1.0,100,50.0,151.8,114.0,13.6,1.1,0.0,0.0,0.0,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.857944,-73.883145,206.0,397.0,11.226109683846405,0.0,3.912023005428146,15.796165566820518,1.0986122886681098,1.0986122886681098,-inf,-inf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1930,1.0,100,50.0,78.9,50.0,17.4,0.2,0.0,0.0,0.0,100.0,100.0,0.48389,0.0,6.0,0.19355,,,5.0,5.0,0.0,0.0,,,,40.713964,-74.008686,101.0,21.0,10.341710224882465,0.0,3.912023005428146,13.321542051264707,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1923,1.0,100,50.0,15.4,22.2,3.0,0.1,0.0,0.0,0.0,,,,,,,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.673106,-74.0023,306.0,5302.0,12.325015008906403,0.0,3.912023005428146,14.066035708180515,1.6094379124341003,1.6094379124341003,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2001,1.0,100,50.0,43.7,101.1,2.7,0.3,0.0,0.0,0.0,,,,,,,5887.9,5887.9,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.838134,-73.885145,203.0,161.0,10.703806108157863,0.0,3.912023005428146,14.244516851797606,1.6094379124341003,1.6094379124341003,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1983,1.0,100,50.0,15.6,31.9,4.6,,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,40.706853,-74.003484,101.0,1501.0,8.656955133791396,0.0,3.912023005428146,,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1950,1.0,100,50.0,50.7,42.6,14.6,0.0,0.0,0.0,0.0,100.0,100.0,0.25,0.0,7.0,0.25,245.4,245.4,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.722183,-74.001739,102.0,47.0,10.239959789157341,0.0,3.912023005428146,9.912744573798804,1.791759469228055,1.791759469228055,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2000,1.0,100,50.0,103.6,57.2,17.6,0.5,0.0,0.0,0.0,90.0,100.0,1.27862,1.27862,0.0,0.0,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,40.72115,-73.993701,103.0,18.0,10.80511124736688,0.0,3.912023005428146,14.86931301541717,2.302585092994046,2.302585092994046,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1986,1.0,100,50.0,82.9,61.1,12.6,0.5,0.0,0.0,0.0,100.0,100.0,0.94278,0.0,0.0,0.0,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,40.642074,-73.958083,314.0,51602.0,9.739261284011265,0.0,3.912023005428146,13.455544489927329,2.302585092994046,2.302585092994046,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1952,1.0,100,50.0,27.2,32.2,7.9,0.0,0.0,0.0,0.0,90.0,100.0,0.59311,0.0,28.0,0.59311,795.9,795.9,3.0,3.0,0.0,0.0,,,,40.713946,-73.965309,301.0,551.0,10.762339831363015,0.0,3.912023005428146,10.659609532257463,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1991,1.0,40,50.0,85.1,42.6,22.4,0.1,0.0,0.0,0.0,,,,,,,831.1,831.1,8.0,6.0,2.0,0.0,0.0,0.0,0.0,40.731424,-73.988555,103.0,42.0,10.902795026793628,0.0,3.912023005428146,13.022710983820227,2.0794415416798357,1.791759469228055,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1915,1.0,95,50.0,35.3,51.6,11.1,0.0,0.0,0.0,0.0,,,,,,,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,40.752701,-73.927399,401.0,55.0,11.292278793854607,0.0,3.912023005428146,10.145845322774143,1.9459101490553132,1.9459101490553132,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1962,1.0,100,50.0,160.8,90.0,7.0,1.6,0.0,0.0,0.0,100.0,90.0,1.08048,1.08048,0.0,0.0,17205.2,17205.2,7.0,4.0,3.0,0.0,0.0,0.0,0.0,40.806073,-73.920297,201.0,25.0,13.962843765835752,0.0,3.912023005428146,18.880778940986975,1.9459101490553132,1.3862943611198906,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1961,2.0,100,50.0,130.3,101.8,26.1,0.6,0.0,0.0,0.0,,,,,,,14881.1,14881.1,113.0,113.0,0.0,0.0,0.0,0.0,0.0,40.778284,-73.777274,407.0,99704.0,12.257995991393601,0.6931471805599453,3.912023005428146,15.974989076531994,4.727387818712341,4.727387818712341,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2022,1910,1.0,100,50.0,180.2,123.4,12.5,1.3,0.0,0.0,0.0,,,,,,,,,5.0,5.0,0.0,0.0,,,,40.809716,-73.96009,109.0,203.0,13.372032007657893,0.0,3.912023005428146,18.250423695819297,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2007,1.0,100,50.0,72.4,105.5,13.1,0.3,0.0,0.0,0.0,,,,,,,,,4.0,4.0,0.0,0.0,,,,40.52785,-74.233373,503.0,22602.0,10.197760358311859,0.0,3.912023005428146,13.459406879393834,1.3862943611198906,1.3862943611198906,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2023,1910,1.0,100,50.0,81.3,43.5,15.9,0.3,0.0,0.0,0.0,,,,,,,149.6,149.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.702568,-73.988513,302.0,21.0,9.631678829240638,0.0,3.912023005428146,12.909048862458695,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,
2023,1900,1.0,100,50.0,62.3,76.9,,,0.0,0.0,0.0,100.0,100.0,1.07132,0.0,20.0,0.35125,3171.0,3171.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.732802,-73.993963,102.0,61.0,10.94973579833148,0.0,3.912023005428146,14.824186505192813,1.791759469228055,1.791759469228055,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1925,1.0,100,50.0,65.1,106.7,3.2,0.6,0.0,0.0,0.0,,,,,,,5051.6,5051.6,43.0,43.0,0.0,0.0,,,,,,,,10.961798544430712,0.0,3.912023005428146,14.953120714444665,3.7612001156935624,3.7612001156935624,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1957,1.0,100,50.0,148.1,217.9,,1.5,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.624232,-74.138071,501.0,247.0,9.770413198310786,0.0,3.912023005428146,14.768444453193265,0.6931471805599453,0.6931471805599453,-inf,-inf,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2023,1927,1.0,100,50.0,17.8,,5.1,,0.0,0.0,0.0,,,,,,,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,40.755015,-73.991395,105.0,113.0,10.785083314613397,0.0,3.912023005428146,,1.9459101490553132,1.9459101490553132,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1996,1.0,100,50.0,71.0,79.2,5.2,0.6,0.0,0.0,0.0,100.0,100.0,0.31188,0.0,8.0,0.31188,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,40.704448,-73.962382,301.0,539.0,10.152337836193743,0.0,3.912023005428146,14.123436263396108,1.3862943611198906,1.3862943611198906,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2005,1.0,100,50.0,56.7,60.2,9.0,0.3,0.0,0.0,0.0,,,,,,,1554.5,1554.5,3.0,3.0,0.0,0.0,,,,40.529207,-74.230112,503.0,22602.0,11.950489834938393,0.0,3.912023005428146,15.212621211518014,1.0986122886681098,1.0986122886681098,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1969,1.0,100,50.0,156.5,,36.4,0.3,0.0,0.0,0.0,,,,,,,117.8,117.8,3.0,3.0,0.0,0.0,,,,40.660338,-73.874729,305.0,1078.0,10.308952660644293,0.0,3.912023005428146,14.298430227382758,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1930,1.0,100,50.0,68.2,82.6,4.2,0.6,0.0,0.0,0.0,90.0,100.0,1.03333,0.0,0.0,0.0,,,8.0,8.0,0.0,0.0,0.0,0.0,0.0,40.609765,-73.999128,311.0,276.0,10.308952660644293,0.0,3.912023005428146,14.397614439730894,2.0794415416798357,2.0794415416798357,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2088,1.0,100,50.0,37.0,61.8,5.2,0.2,0.0,0.0,0.0,80.0,100.0,0.48086,0.0,5.0,0.18495,498.9,498.9,8.0,8.0,0.0,0.0,,,,40.808297,-73.940476,111.0,206.0,10.204887601816106,0.0,3.912023005428146,13.13646350178311,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1924,1.0,100,50.0,118.1,67.8,9.8,,0.0,0.0,0.0,,,,,,,868.1,868.1,2.0,2.0,0.0,0.0,,,,40.763117,-73.982979,105.0,131.0,10.491274217438248,0.0,3.912023005428146,,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1949,1.0,100,50.0,75.7,90.4,3.3,0.7,0.0,0.0,0.0,90.0,100.0,1.11331,0.0,120.0,1.11331,2415.8,2415.8,9.0,9.0,0.0,0.0,0.0,0.0,0.0,40.617625,-73.954878,314.0,538.0,11.587912336493007,0.0,3.912023005428146,15.765739965577817,2.1972245773362196,2.1972245773362196,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2020,1.0,95,50.0,32.4,17.1,9.5,,0.0,0.0,0.0,,,,,,,1046.2,1046.2,1.0,1.0,0.0,0.0,,,,40.699595,-73.93195,304.0,425.0,11.918390573078392,0.0,3.912023005428146,,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2019,1.0,65,50.0,53.6,40.0,15.4,,0.0,0.0,0.0,,,,,,,465.9,465.9,1.0,1.0,0.0,0.0,,,,40.529535,-74.23102,503.0,22602.0,10.803425300247511,0.0,3.912023005428146,,0.0,0.0,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1900,1.0,100,50.0,187.8,86.2,20.5,1.3,0.0,0.0,0.0,,,,,,,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.701429,-74.011552,101.0,9.0,11.501712837756125,0.0,3.912023005428146,16.939401212206946,1.6094379124341003,1.6094379124341003,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
